Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,CPB,0,0,0,0,13200000000.0,16440000000.000002,12.65,13.85,3.77,1.68,6.78,2.09,8.39,13.41,20.78,12.83,61.49,7860000000.0,26.02,0.4,3060000000.0,1960000000.0,1050000000.0,3.47,182.2,196000000.0,0.65,3910000000.0,200.41,0.64,6.47,1280000000.0,952880000.0,0.08,45.59,47.18,2950000.0,300610000.0,182870000.0,41.94,51.74,23340000.0,9.61,13.29,23570000.0
0,0,VIAB,0,0,0,0,14030000000.0,23120000000.0,6.83,7.99,1.14,1.08,2.1,1.78,7.89,15.49,20.84,7.35,35.58,13010000000.0,32.43,-7.6,5830000000.0,2930000000.0,2009999999.9999998,5.01,35.6,394000000.0,0.98,10190000000.0,148.1,1.41,16.27,1520000000.0,5780000000.0,1.65,33.11,29.03,4940000.0,352910000.0,362050000.0,0.27,95.53,27930000.0,5.0,7.27,25100000.0
0,0,PDCO,0,0,0,0,2280000000.0,3230000000.0,14.75,12.91,3.33,0.41,1.67,0.58,8.26,2.84,5.56,5.4,11.56,5530000000.0,59.07,-2.3,1300000000.0,391260000.0,160220000.0,1.67,-12.0,101460000.0,1.09,1100000000.0,80.39,1.94,14.74,295130000.0,295560000.0,1.12,33.51,36.17,1870000.0,92630000.0,80520000.0,12.9,97.53,13120000.0,7.73,15.96,13200000.0
0,0,CBS,0,0,0,0,20360000000.0,29820000000.0,60.42,9.04,0.67,1.49,10.31,2.18,9.77,2.61,20.66,7.84,46.2,13690000000.0,34.15,11.5,13690000000.0,3050000000.0,1310000000.0,0.88,,285000000.0,0.75,10160000000.0,513.75,1.58,5.16,887000000.0,1220000000.0,1.29,55.99,57.93,4019999.9999999995,345150000.0,340380000.0,10.84,0.0,,0.0,0.0,100.0
0,0,F,0,0,0,0,42240000000.0,168680000000.0,5.59,6.99,3.3,0.27,1.21,1.08,11.05,4.85,4.34,1.72,23.73,156780000000.0,39.44,6.9,16340000000.0,15260000000.0,7600000000.0,1.9,,26490000000.0,6.67,154290000000.0,440.62,1.23,8.78,18100000000.0,420620000.0,0.92,11.04,11.83,45880000.0,3900000000.0,3700000000.0,23.8,7.61,300.0,0.0,0.03,
0,0,SCG,0,0,0,0,5840000000.0,12510000000.0,,13.52,3.34,1.33,1.11,2.84,7.61,-2.7,27.09,3.99,-2.17,4410000000.0,30.82,9.7,1840000000.0,1640000000.0,-119000000.0,-0.83,,409000000.0,2.87,7150000000.0,135.99,0.88,36.75,1170000000.0,-435980000.0,0.17,39.5,46.39,2900000.0,142640000.0,135320000.0,5.26,73.25,4520000.0,1.96,3.44,3380000.0
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DNR,0,0,0,0,925970000.0,4000000000.0,5.76,4.54,0.07,0.83,1.79,3.59,11.38,14.62,13.05,,33.1,1120000000.0,2.85,20.3,545630000.0,351570000.0,163150000.0,0.41,,0.0,0.0,3140000000.0,607.3,,1.32,,,4.64,2.29,1.71,8750000.0,392360000.0,385720000.0,1.64,83.89,60100000.0,7.71,19.68,62530000.0
0,0,MRO,0,0,0,0,12770000000.0,17280000000.0,,26.37,-0.27,2.95,1.08,3.99,7.2,-132.17,-10.32,-1.05,-5.68,4330000000.0,5.09,34.4,3670000000.0,2400000000.0,-830000000.0,-6.73,,563000000.0,0.66,5490000000.0,46.92,1.3,13.85,2130000000.0,19120000.0,3.2,16.9,14.91,12630000.0,849760000.0,847850000.0,0.27,82.63,27860000.0,2.07,3.73,35360000.0
0,0,WIN,0,0,0,0,287840000.0,10930000000.0,,-1.2,0.37,0.05,0.55,1.87,5.76,-36.16,7.31,2.34,,5850000000.0,34.61,14.4,2610000000.0,1900000000.0,-2120000000.0,-2.5,,43400000.0,0.24,10680000000.0,,0.6,2.85,950700000.0,410690000.0,-0.31,1.58,1.9,2530000.0,183340000.0,179750000.0,1.6,62.54,31100000.0,8.09,19.31,36280000.0
0,0,BRK-B,0,0,0,0,505550000000.0,-3970000000.0,11.23,20.64,2.52,2.11,0.0,-0.02,-0.11,18.78,10.82,2.45,14.23,239290000000.0,145498.48,4.1,178310000000.0,35080000000.0,44940000000.0,18.22,417.8,106880000000.0,64976.83,102590000000.0,29.15,3.09,211692.39,45780000000.0,14840000000.0,0.86,206.85,192.8,4690000.0,1340000000.0,1340000.0,,,9770000.0,3.2,0.9,10210000.0
0,0,MSI,0,0,0,0,17480000000.0,20420000000.0,,15.33,2.4,2.74,,3.2,12.17,-2.43,20.92,10.01,,6380000000.0,39.17,3.9,3020000000.0,1680000000.0,-155000000.0,-0.95,,1200000000.0,7.47,4470000000.0,,1.35,-10.81,1350000000.0,807000000.0,0.19,101.85,92.71,1270000.0,161310000.0,160780000.0,0.31,90.31,7910000.0,10.37,4.71,7980000.0
0,0,TSLA,0,0,0,0,55440000000.0,64650000000.00001,,136.75,-1.55,4.71,13.01,5.5,2175.48,-16.68,-13.66,-3.91,-38.84,11760000000.0,70.94,43.9,2220000000.0,29720000.0,-1960000000.0,-11.83,,3370000000.0,19.94,12120000000.0,215.12,0.86,25.22,-60650000.0,-1440000000.0,0.78,339.13,335.76,5690000.0,168920000.0,125980000.0,25.48,61.52,30130000.0,4.7,28.74,28090000.0
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRL,0,0,0,0,17710000000.0,17630000000.0,19.77,17.41,33.66,1.92,3.43,1.91,13.35,9.92,12.82,10.39,18.81,9220000000.0,17.44,2.2,2000000000.0,1320000000.0,914690000.0,1.69,28.9,385780000.0,0.73,879730000.0,17.06,1.47,9.74,1120000000.0,739930000.0,0.05,33.63,33.35,2580000.0,529679999.99999994,268840000.0,49.07,41.52,,0.0,0.0,800.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LLL,0,0,0,0,16050000000.0,18620000000.0,24.13,19.02,7.92,1.68,3.14,1.95,13.96,7.07,11.59,5.64,15.73,9570000000.0,122.73,-9.6,1020000000.0,1330000000.0,753000000.0,8.51,53.7,662000000.0,8.46,3350000000.0,64.96,1.87,65.27,1100000000.0,581500000.0,1.39,209.39,194.56,78220000.0,78220000.0,77670000.0,0.75,81.03,1.65,1.65,0.99,3.2
0,0,VFC,0,0,0,0,29130000000.0,32360000000.0,48.09,21.16,2.15,2.47,7.79,2.74,17.84,5.21,12.9,9.67,16.65,11810000000.0,29.58,9.9,5820000000.0,1810000000.0,721210000.0,1.53,,566080000.0,1.43,2920000000.0,78.59,1.6,9.43,1470000000.0,697520000.0,0.72,78.56,71.03,2660000.0,396690000.0,391950000.0,0.71,87.68,15640000.0,6.38,4.57,15620000.0
0,0,PRGO,0,0,0,0,11610000000.0,14120000000.0,,14.28,2.41,2.32,1.92,2.83,12.58,-26.28,13.42,3.02,-19.41,4990000000.0,34.98,-2.4,2049999999.9999998,1120000000.0,-1310000000.0,-9.21,,782000000.0,5.55,3690000000.0,61.12,1.72,42.91,688200000.0,977650000.0,0.79,88.44,86.04,1080000.0,140830000.0,130229999.99999999,0.52,82.3,5350000.0,3.45,4.49,6930000.0
0,0,SWN,0,0,0,0,2550000000.0,5310000000.0,7.07,5.06,0.63,0.83,,1.73,4.76,16.31,21.6,5.9,36.18,3080000000.0,6.22,13.2,1840000000.0,1120000000.0,311000000.0,0.62,,989000000.0,1.97,4440000000.0,268.64,1.88,-0.04,950000000.0,-271620000.0,0.98,4.24,5.38,26720000.0,579900000.0,498710000.0,0.6,81.49,41700000.0,2.38,10.64,42500000.0
0,0,VTR,0,0,0,0,18090000000.0,28860000000.0,15.46,28.99,3.95,5.08,1.67,8.1,15.18,38.05,29.59,2.8,12.48,3560000000.0,10.03,0.9,2080000000.0,1900000000.0,1360000000.0,3.26,89.1,81360000.0,0.23,11280000000.0,101.67,0.66,30.13,1440000000.0,1350000000.0,0.44,52.48,61.17,2620000.0,356190000.0,354890000.0,0.44,91.59,6290000.0,4.05,2.34,5520000.0
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SCHW,0,0,0,0,73690000000.0,59940000000.0,33.99,19.2,0.75,8.55,4.81,6.95,,27.31,42.35,1.01,13.47,8620000000.0,6.44,13.8,8620000000.0,,2180000000.0,1.61,14.4,29900000000.0,22.2,19750000000.0,106.63,0.32,11.38,1260000000.0,,1.69,53.19,47.48,7010000.0,1350000000.0,1210000000.0,11.23,81.46,21930000.0,4.08,1.86,21100000.0
0,0,LYB,0,0,0,0,43300000000.0,48490000000.0,8.97,10.29,1.3,1.26,4.84,1.41,7.37,14.15,15.83,13.75,65.17,34480000000.0,86.64,17.9,6420000000.0,6580000000.0,4890000000.0,12.23,148.2,2850000000.0,7.22,8680000000.0,96.95,2.46,22.68,5210000000.0,2210000000.0,1.32,113.1,104.48,2130000.0,394560000.0,322460000.0,19.55,78.11,9690000.0,3.99,2.94,10630000.0
0,0,MSFT,0,0,0,0,718540000000.0,669580000000.0,75.87,23.81,2.31,7.51,9.18,7.0,20.14,9.98,25.51,6.35,12.97,95650000000.0,12.4,12.0,55690000000.0,33250000000.0,9540000000.0,1.23,,138530000000.0,17.99,93190000000.0,118.92,2.88,10.17,41980000000.0,10430000000.0,1.32,91.69,83.03,29420000.0,7700000000.0,7590000000.0,1.39,75.39,50550000.0,2.26,0.67,53330000.0
0,0,AMGN,0,0,0,0,137160000000.0,125740000000.0,70.76,13.55,3.32,6.0,5.45,5.5,10.11,8.66,45.89,8.32,7.18,22850000000.0,31.26,-2.7,18780000000.0,12440000000.0,1980000000.0,2.69,,41680000000.0,57.84,35340000000.0,140.02,5.49,34.95,11180000000.0,8550000000.000001,1.64,184.8,179.96,4210000.0,720560000.0,719650000.0,0.16,82.36,8029999.999999999,2.71,1.09,7900000.0
0,0,RL,0,0,0,0,8690000000.0,7430000000.0,,17.34,3.61,1.4,2.55,1.2,7.62,-1.33,10.93,6.98,-2.35,6220000000.0,76.02,-4.2,3650000000.0,974700000.0,-82500000.0,-1.01,,2040000000.0,25.07,924000000.0,27.12,2.07,41.91,1050000000.0,983100000.0,0.57,109.08,96.5,1070000.0,55410000.0,54740000.0,0.48,114.29,8119999.999999999,4.67,16.42,7250000.0
0,0,TWX,0,0,0,0,74180000000.0,93770000000.0,14.33,11.66,1.24,2.37,2.61,3.0,10.33,16.78,26.82,7.76,19.87,31270000000.0,40.27,9.1,13620000000.0,9080000000.0,5230000000.0,6.64,374.1,2620000000.0,3.36,23740000000.0,83.57,1.08,36.38,5080000000.0,14130000000.0,0.84,94.28,95.88,5110000.0,779850000.0,778250000.0,0.26,82.17,15700000.0,1.23,2.03,13390000.0
0,0,NLY,0,0,0,0,11900000000.0,97060000000.0,7.49,8.84,-8.98,6.02,0.91,49.12,,79.43,87.86,1.65,11.43,1980000000.0,1.85,-50.4,,,1460000000.0,1.37,-59.6,441260000.0,0.38,85420000000.0,574.41,0.02,11.34,6930000000.0,,0.07,10.53,11.62,9180000.0,1160000000.0,1160000000.0,0.32,62.61,22590000.0,2.16,2.22,20450000.0
0,0,WTW,0,0,0,0,3780000000.0,5430000000.0,24.34,17.18,-0.57,2.89,,4.16,16.37,12.51,21.47,13.93,,1310000000.0,20.33,16.9,585500000.0,331710000.0,163500000.0,2.4,373.7,83100000.0,1.29,1740000000.0,,0.61,-15.73,,,4.85,67.16,51.14,1840000.0,64700000.0,27930000.0,11.12,93.3,7920000.0,4.6,36.81,6300000.0
0,0,CB,0,0,0,0,65870000000.00001,76280000000.0,17.33,12.44,1.43,2.04,1.29,2.36,16.84,11.94,13.21,1.63,7.76,32340000000.000004,69.23,-1.4,7330000000.0,4530000000.0,3860000000.0,8.19,-4.8,4620000000.0,9.96,16020000000.0,31.31,0.37,110.32,4500000000.0,3420000000.0,0.88,147.54,147.08,1780000.0,464090000.0,460720000.0,0.57,89.83,5400000.0,3.59,1.16,5920000.0
0,0,BSX,0,0,0,0,37690000000.0,41860000000.0,360.66,17.68,1.97,4.17,5.37,4.63,17.18,1.15,17.67,5.38,1.51,9050000000.0,6.6,9.9,6460000000.0,2440000000.0,104000000.0,0.08,,188000000.0,0.14,5620000000.0,80.09,0.68,5.11,1430000000.0,1240000000.0,0.96,27.15,27.52,8830000.0,1370000000.0,1370000000.0,0.56,94.34,15790000.0,2.32,1.32,11840000.0
0,0,FE,0,0,0,0,15150000000.0,37270000000.0,,13.27,-2.87,1.11,3.61,2.73,9.39,-12.65,18.92,3.77,-33.92,13630000000.0,30.69,2.0,9440000000.0,3970000000.0,-1720000000.0,-3.88,,589000000.0,1.24,22500000000.0,573.17,0.76,8.81,3810000000.0,69500000.0,0.45,31.93,32.07,7310000.0,475590000.0,474640000.0,6.13,0.0,,0.0,0.0,700.0
0,0,BXP,0,0,0,0,20900000000.0,28050000000.0,41.67,35.19,-85.35,8.0,3.36,10.73,18.25,17.69,35.18,3.01,7.02,2610000000.0,16.95,2.5,1630000000.0,1540000000.0,451940000.0,2.93,-29.0,434770000.0,2.82,10270000000.0,126.77,2.74,36.38,,,0.99,119.3,122.99,154340000.0,154340000.0,153350000.0,0.59,101.8,2950000.0,5.17,2.46,3310000.0
0,0,UNP,0,0,0,0,103350000000.0,115650000000.0,9.83,15.59,0.93,4.87,4.12,5.45,11.28,50.43,38.36,8.97,47.83,21240000000.0,26.6,5.5,16989999999.999998,10250000000.0,10710000000.0,13.36,536.2,1360000000.0,1.75,16940000000.000002,68.17,1.02,31.83,7230000000.0,3490000000.0,0.99,133.45,122.49,5450000.0,787170000.0,778040000.0,0.1,82.2,9480000.0,2.71,1.17,8770000.0
0,0,KMI,0,0,0,0,35540000000.0,73150000000.0,1611.0,17.7,0.57,2.59,1.06,5.34,12.54,1.34,26.08,2.8,0.64,13700000000.0,6.15,7.2,6890000000.0,5830000000.0,22000000.0,0.01,,305000000.0,0.14,37910000000.0,107.94,0.44,15.17,4600000000.0,387750000.0,0.7,17.67,18.23,15760000.0,2210000000.0,1880000000.0,13.68,64.7,51460000.0,3.9,2.68,53760000.0
0,0,AN,0,0,0,0,4710000000.0,10960000000.0,11.6,9.74,1.51,0.22,1.98,0.51,11.54,2.02,3.67,4.86,18.59,21530000000.0,220.19,3.7,3360000000.0,949600000.0,435000000.0,4.43,31.2,69200000.0,0.75,6510000000.0,274.79,0.85,25.88,540100000.0,365520000.0,1.46,55.18,50.96,91820000.0,91820000.0,61600000.0,13.21,91.95,11460000.0,9.2,18.0,13070000.0
0,0,FLWS,0,0,0,0,790580000.0,618980000.0,15.22,21.88,1.2,0.68,2.39,0.54,8.75,4.7,3.27,3.72,17.61,1160000000.0,17.79,-5.1,520280000.0,70750000.0,54360000.0,0.81,12.3,232590000.0,3.6,106170000.0,32.1,1.92,5.12,65180000.00000001,75810000.0,0.5,11.37,10.29,35970000.0,35970000.0,23980000.0,30.88,62.92,5.22,5.22,3.53,
0,0,COST,0,0,0,0,84070000000.0,82600000000.0,30.44,25.16,2.61,0.63,7.59,0.62,14.69,2.09,3.17,6.94,23.83,132740000000.00002,302.75,13.2,17140000000.0,5620000000.0,2770000000.0,6.29,17.4,6890000000.0,15.68,6480000000.0,57.04,0.98,25.22,5940000000.0,3630000000.0,1.03,190.06,175.1,2590000.0,439110000.0,432280000.0,0.64,74.17,15130000.0,5.37,3.47,14040000.0
0,0,ORLY,0,0,0,0,21220000000.0,23440000000.0,19.87,14.67,0.97,2.36,32.5,2.61,11.96,12.63,19.22,14.6,99.45,8980000000.0,101.53,4.4,4510000000.0,1960000000.0,1130000000.0,12.67,22.9,46350000.0,0.55,2980000000.0,456.08,0.93,7.75,1400000000.0,818230000.0,0.83,256.4,229.87,1030000.0,84300000.0,82470000.0,2.2,90.67,4790000.0,4.23,6.07,5060000.0
0,0,CBG,0,0,0,0,15710000000.0,17880000000.0,23.13,14.49,1.32,1.11,3.96,1.26,12.35,4.87,7.4,5.9,19.56,14210000000.0,42.08,13.4,1170000000.0,1450000000.0,691480000.0,2.03,-36.2,751770000.0,2.22,2910000000.0,71.34,1.08,11.86,,,2.09,45.01,41.45,2120000.0,334620000.0,309950000.0,0.98,97.03,,0.0,0.0,200.0
0,0,R,0,0,0,0,3890000000.0,9210000000.0,4.93,11.41,0.88,0.53,1.37,1.26,5.32,10.79,6.71,2.75,32.37,7330000000.0,139.31,12.2,1460000000.0,1730000000.0,788170000.0,14.87,1234.5,78350000.0,1.48,5410000000.0,190.82,0.66,53.54,1550000000.0,28000000.0,1.25,82.16,81.54,52980000.0,52980000.0,52770000.0,1.86,94.03,0.14,0.14,0.0,2.08
0,0,TMK,0,0,0,0,9670000000.0,10890000000.0,6.93,13.01,1.74,2.33,1.89,2.62,11.76,34.99,22.04,,29.95,4160000000.0,35.73,8.4,1660000000.0,925800000.0,1460000000.0,12.23,660.7,153940000.0,1.33,1440000000.0,27.86,,44.8,,,0.83,87.67,84.82,114080000.0,114080000.0,106900000.0,2.0,78.2,,,0.0,
0,0,NWL,0,0,0,0,13670000000.0,23000000000.0,4.95,9.58,2.33,0.93,0.96,1.56,9.55,18.65,12.02,3.31,21.5,14740000000.0,30.29,-9.5,4400000000.0,2410000000.0,2750000000.0,5.63,898.1,485700000.0,1.0,10550000000.0,74.41,1.41,28.98,932000000.0,2380000000.0,0.62,27.93,35.03,9600000.0,490100000.0,483380000.0,0.99,94.96,20420000.0,2.26,4.27,23520000.0
0,0,GILD,0,0,0,0,103910000000.0,102860000000.0,22.6,11.93,-1.69,3.98,5.06,3.94,6.66,17.73,54.58,13.99,23.3,26110000000.0,19.98,-18.7,21740000000.0,15430000000.0,4630000000.0,3.51,,36690000000.0,28.05,38150000000.0,186.07,3.55,15.67,,,1.38,81.14,78.36,8850000.0,1310000000.0,1300000000.0,0.71,80.54,19990000.0,2.14,1.54,19600000.0
0,0,BLL,0,0,0,0,14210000000.0,20330000000.0,36.21,14.75,1.62,1.29,3.48,1.85,11.61,3.63,9.31,3.83,10.64,10980000000.0,31.36,11.6,1760000000.0,1750000000.0,399000000.0,1.12,247.2,448000000.0,1.28,6970000000.0,171.24,0.92,11.64,1480000000.0,1270000000.0,0.53,38.66,39.88,3550000.0,350440000.0,342270000.0,0.83,91.3,22310000.0,8.88,6.43,22710000.0
0,0,NFLX,0,0,0,0,141130000000.0,129690000000.0,260.18,77.8,1.48,12.07,39.35,11.09,142.43,4.78,7.17,3.22,17.85,11690000000.0,27.07,32.6,4030000000.0000005,910590000.0,558930000.0,1.25,177.9,2820000000.0,6.51,6500000000.0,181.45,1.4,8.27,-1790000000.0,6680000000.0,1.48,266.5,208.9,9350000.0,433950000.0,427280000.0,1.81,83.35,27320000.0,3.75,7.46,27000000.0
0,0,AET,0,0,0,0,58270000000.0,60630000000.0,31.38,14.56,1.63,0.96,3.74,1.0,10.66,3.14,8.23,5.01,11.28,60540000000.0,181.68,-5.6,15910000000.0,5690000000.0,1900000000.0,5.68,75.5,6190000000.0,18.94,9160000000.0,57.83,0.91,47.67,-464000000.0,1100000000.0,0.58,182.08,172.03,2760000.0,326940000.0,318440000.0,0.48,88.88,2610000.0,0.89,0.85,2430000.0
0,0,FLR,0,0,0,0,8050000000.000001,7460000000.0,42.33,15.77,0.53,0.41,2.41,0.38,11.1,0.98,2.29,3.01,7.85,19520000000.0,139.67,0.8,618490000.0,671570000.0,191380000.0,1.36,-14.4,1970000000.0,14.05,1620000000.0,46.36,1.57,23.89,601970000.0,46600000.0,1.52,58.4,48.47,1420000.0,139910000.0,139230000.0,0.45,88.54,5810000.0,3.91,4.19,6290000.0
0,0,TROW,0,0,0,0,27730000000.0,25440000000.0,18.99,14.96,1.01,5.79,4.77,5.31,11.55,31.25,42.95,18.7,25.27,4790000000.0,19.87,17.9,4790000000.0,2200000000.0,1460000000.0,5.97,-8.6,2270000000.0,9.27,,,4.33,23.76,229500000.0,1460000000.0,1.11,111.66,99.22,1700000.0,244600000.0,237440000.0,3.85,74.64,9430000.0,7.09,4.01,10290000.0
0,0,MMC,0,0,0,0,42410000000.0,45820000000.0,29.07,17.51,1.97,3.02,5.71,3.27,13.73,10.64,20.36,9.24,22.02,14020000000.0,27.34,9.5,14020000000.0,3340000000.0,1490000000.0,2.87,-93.3,1200000000.0,2.37,5490000000.0,73.73,1.3,14.62,1890000000.0,1700000000.0,0.86,82.78,82.29,2240000.0,507620000.0,506490000.0,0.22,87.63,5510000.0,3.06,1.07,5790000.0
0,0,SFLY,0,0,0,0,2700000000.0,2590000000.0,94.35,33.89,1.07,2.27,4.87,2.18,15.65,2.53,7.45,4.06,5.42,1190000000.0,35.94,5.8,569080000.0,165730000.0,30090000.0,0.88,22.8,667920000.0,20.54,708670000.0,128.68,1.4,17.05,239520000.0,167520000.0,1.37,67.26,51.46,1130000.0,32520000.000000004,30340000.0,0.96,118.85,6090000.0,6.47,24.63,5540000.0
0,0,CTSH,0,0,0,0,48850000000.0,43240000000.0,32.83,16.26,1.32,3.3,4.58,2.92,14.6,10.15,17.24,10.82,14.06,14810000000.0,24.98,10.6,5660000000.0,2960000000.0,1500000000.0,2.53,,5060000000.0,8.6,873000000.0,8.18,3.21,18.15,2410000000.0,1630000000.0,0.81,78.8,74.16,3850000.0,588050000.0,585040000.0,0.73,92.43,10160000.0,3.16,1.74,8640000.0
0,0,CINF,0,0,0,0,12470000000.0,12220000000.0,12.09,22.23,2.7,2.18,1.51,2.13,14.58,18.23,13.66,2.32,13.66,5730000000.0,34.91,7.5,796000000.0,838000000.0,1040000000.0,6.29,542.0,657000000.0,4.01,851000000.0,10.32,1.2,50.29,1050000000.0,685250000.0,0.74,75.3,74.98,163990000.0,163990000.0,156230000.0,9.1,64.53,3410000.0,6.06,2.27,3260000.0
0,0,MA,0,0,0,0,186650000000.0,180050000000.0,48.64,25.18,1.45,14.94,34.21,14.41,24.84,31.33,54.5,21.28,69.59,12500000000.0,11.71,20.2,12500000000.0,7250000000.0,3920000000.0,3.65,-75.7,7780000000.0,7.4,5420000000.0,97.41,1.57,5.19,5550000000.0,5820000000.0,1.03,170.33,152.2,3770000.0,1040000000.0,1030000000.0,10.93,78.63,6870000.0,2.03,0.73,6420000.0
0,0,TDC,0,0,0,0,5120000000.0,4340000000.0,,24.24,3.41,2.37,7.65,2.01,32.64,-3.11,3.25,1.76,-8.18,2160000000.0,17.14,0.0,1020000000.0,133000000.0,-67000000.0,-0.53,,1090000000.0,8.93,778000000.0,116.47,1.65,5.48,324000000.0,203380000.0,1.51,38.56,35.78,1410000.0,122000000.0,120680000.0,1.09,107.68,20340000.0,13.52,20.72,19480000.0
0,0,JEC,0,0,0,0,8529999999.999999,9940000000.0,31.34,12.73,1.24,0.83,1.45,0.97,15.02,2.3,5.19,3.35,4.53,10220000000.0,84.8,7.8,1770000000.0,662000000.0,232260000.0,1.92,-96.4,1060000000.0,7.48,2590000000.0,43.5,1.48,41.46,511340000.0,399540000.0,1.41,65.44,61.7,1210000.0,141670000.0,140280000.0,1.14,83.93,,0.0,0.0,500.0
0,0,BMS,0,0,0,0,4139999999.9999995,5500000000.0,44.66,14.65,1.7,1.02,3.44,1.36,10.0,2.32,9.4,6.41,7.64,4050000000.0,44.22,1.6,785200000.0,550300000.0,94000000.0,1.02,,71100000.0,0.78,1560000000.0,130.2,1.86,13.23,379000000.0,206990000.0,0.75,45.48,45.86,90980000.0,90980000.0,89860000.0,1.18,79.37,2740000.0,3.76,3.01,3070000.0
0,0,MGM,0,0,0,0,19680000000.0,30250000000.0,10.31,18.39,3.04,1.9,2.59,2.92,11.77,19.01,15.23,3.44,19.39,10370000000.0,18.12,5.6,3960000000.0,2570000000.0,1970000000.0,3.37,5594.5,1500000000.0,2.65,12910000000.0,110.24,0.77,13.41,,,1.65,35.28,33.13,8109999.999999999,566370000.0,460870000.0,6.97,84.39,0.0,0.0,0.0,
0,0,IBM,0,0,0,0,143440000000.0,176440000000.0,25.38,10.97,3.89,1.81,8.18,2.23,10.8,7.27,14.91,6.07,31.89,79140000000.0,84.84,3.6,36230000000.0,16340000000.0,5760000000.0,6.14,,12580000000.0,13.61,46820000000.0,264.17,1.33,19.03,16719999999.999998,8580000000.0,1.05,158.49,152.54,5530000.0,921170000.0,921680000.0,0.1,58.71,16840000.0,2.71,1.79,15320000.0
0,0,MET,0,0,0,0,48790000000.0,76300000000.0,13.93,8.72,0.96,0.79,0.85,1.23,15.51,6.03,7.27,0.35,7.55,62090000000.0,57.57,22.2,22670000000.0,4920000000.0,4630000000.0,3.38,,17570000000.0,16.84,46150000000.0,79.35,1.35,55.55,,,1.02,48.61,50.71,7030000.0,1040000000.0,886140000.0,81.9,0.0,,0.0,0.0,200.0
0,0,WAT,0,0,0,0,16180000000.0,14350000000.0,821.28,22.92,2.51,7.01,7.3,6.21,17.94,0.88,30.05,8.67,0.89,2310000000.0,28.94,9.3,1360000000.0,799970000.0,20310000.0,0.25,,3390000000.0,42.71,2000000000.0,89.43,,28.11,697640000.0,,1.44,207.08,195.08,78780000.0,78780000.0,75980000.0,4.56,98.54,2900000.0,5.58,3.79,2670000.0
0,0,WMB,0,0,0,0,22860000000.0,45280000000.0,47.23,26.31,2.94,2.86,2.81,5.66,12.47,5.9,23.56,2.52,6.35,8000000000.0,9.91,-0.7,4150000000.0000005,3630000000.0,472000000.0,0.58,-45.9,1170000000.0,1.42,21070000000.0,141.57,0.97,9.82,3400000000.0,709750000.0,1.65,30.21,29.77,5890000.0,827330000.0,825620000.0,0.11,89.93,12000000.0,2.33,1.61,12980000.0
0,0,K,0,0,0,0,24170000000.0,31470000000.0,19.31,14.87,2.31,1.87,10.92,2.43,10.81,9.82,18.81,9.66,61.1,12920000000.0,37.13,3.6,5020000000.0,2910000000.0,1270000000.0,3.62,,281000000.0,0.81,8620000000.0,386.67,0.68,6.4,1650000000.0,1610000000.0,0.22,67.34,65.71,3080000.0,345750000.0,274380000.0,0.7,93.85,33690000.0,8.06,12.34,28070000.0
0,0,DLTR,0,0,0,0,24740000000.0,30000000000.0,24.91,17.69,1.33,1.15,4.05,1.39,12.33,4.63,8.47,7.14,17.84,21520000000.0,90.99,6.3,6390000000.0,2430000000.0,996000000.0,4.19,39.8,400100000.0,1.69,5720000000.0,93.57,1.95,25.8,1610000000.0,1000000000.0,0.63,108.89,98.07,2210000.0,237100000.0,231380000.0,2.68,92.3,4560000.0,2.53,1.98,4940000.0
0,0,NRG,0,0,0,0,9250000000.0,25170000000.0,,12.17,0.16,0.76,7.82,2.07,10.34,-13.21,8.38,2.23,-14.62,12150000000.0,38.28,-10.9,3800000000.0,2430000000.0,-548000000.0,-5.06,-57.5,1230000000.0,3.88,16980000000.0,449.88,1.28,3.74,1140000000.0,558370000.0,1.21,26.19,26.45,5770000.0,316640000.0,315630000.0,0.83,110.34,500.0,0.0,0.0,0.12
