Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2004-04-23 18:18:58,1082715538.0,gme,6.827025,30.3,86.549042,3.04,1040000000.0,852280000.0,17.01,13.17,0.84,0.67,1.77,0.54,6.39,4.02,6.61,7.81,11.36,1580000000.0,26.418,N/A,343300000.0,133330000.00000001,63470000.0,1.068,N/A,204900000.0,3.59,0.0,0,1.665,10.477,N/A,N/A,1.003,17.87,16.45,207045.0,57020000.0,20800000.0,63.52,33.26,2290000.0,10.905,11.01,1960000.0
2005-01-19 18:07:59,1106129279.0,gme,7.282162,99.85,90.865143,10.45,991910000.0,952700000.0,17.49,14.17,0.81,0.56,1.94,0.54,6.69,3.75,6.14,7.6,11.59,1760000000.0,29.793,N/A,436570000.0,142440000.0,65970000.0,1.118,N/A,101560000.0,2.0,74020000.0,0.147,1.223,9.976,N/A,N/A,0.992,21.18,17.99,629090.0,50740000.0,9300000.0,81.67,43.89,3320000.0,3.57,35.7,2770000.0
2007-01-29 05:34:00,1170020040.0,gme,19.965765,87.15,113.161346,-2.56,3960000000.0,N/A,36.16,19.35,1.05,0.87,3.3,N/A,N/A,2.42,5.78,5.95,10.07,4680000000.0,63.212,89.4,872030000.0,392280000.0,113460000.0,1.45,N/A,180950000.0,2.386,889240000.0,0.721,1.305,16.271999,220450000.0,85170000.0,1.4,55.92,49.35,1283270.0,75840000.0,65819999.99999999,18.65,68.4,9490000.0,8.2,22.9,10180000.0
2009-09-16 21:33:56,1253108036.0,gme,19.424114000000007,-24.86,90.313362,7.36,4250000000.0,4470000000.0,11.16,8.93,0.68,0.47,1.64,0.5,5.451,4.36,7.51,10.43,16.85,8910000000.0,54.257,-3.7,2270000000.0,820140000.0,388110000.0,2.313,-32.3,197860000.0,1.202,495810000.0,N/A,1.318,15.45,N/A,N/A,0.95,24.016,25.13,5082160.0,164660000.0,153610000.0,5.22,89.8,18900000.0,2.6,12.2,16570000.0
2012-01-11 04:22:41,1326226961.0,gme,18.34082,-2.99,114.337685,16.36,3310000000.0,2950000000.0,8.69,7.69,1.03,0.34,1.12,0.31,3.56,4.17,6.65,7.55,14.03,9660000000.0,67.42,2.5,2540000000.0,831100000.0,403000000.0,2.79,-1.5,442600000.0,3.24,124700000.0,4.21,1.06,21.41,886500000.0,636650000.0,0.57,23.6,23.82,3421920.0,136420000.0,134980000.0,1.68,6.8,40110000.0,9.5,32.8,40660000.0
2007-05-29 01:19:38,1180372778.0,gme,27.097467,39.62,121.760048,-6.72,5630000000.0,6080000000.0,33.29,19.35,0.96,1.0,3.74,1.09,12.247,3.08,6.51,7.88,12.86,5560000000.0,36.664,23.0,1470000000.0,496130000.0,171270000.0,1.08,111.3,307330000.0,1.952,749550000.0,0.506,1.42,9.411,N/A,N/A,1.1,34.47,29.64,2279280.0,157410000.0,136620000.0,4.66,70.0,4960000.0,2.4,3.6,5590000.0
2006-07-21 00:48:13,1153414093.0,amzn,33.189999,115.82,97.765259,26.12,14280000000.0,14330000000.0,43.93,40.69,2.95,1.62,44.38,1.62,24.411,3.74,5.21,10.39,409.88,8870000000.0,21.431,19.8,2040000000.0,587000000.0,332000000.0,0.78,-34.6,1330000000.0,3.192,1250000000.0,3.873,1.554,0.777,724000000.0,-39630000.0,2.87,35.38,37.74,5832940.0,417870000.0,312400000.0,25.28,73.5,36870000.0,5.7,11.8,34440000.0
2004-08-10 03:01:36,1092078096.0,amzn,37.099998,20.65,82.322693,16.07,14370000000.0,15050000000.0,54.25,25.97,1.19,2.41,N/A,2.51,38.88,4.61,6.44,15.15,N/A,6000000000.0,14.136,N/A,1260000000.0,387180000.0,276330000.0,0.651,N/A,1150000000.0,2.83,1770000000.0,N/A,1.704,-1.945,N/A,N/A,2.185,47.11,48.02,8154045.0,406860000.0,282700000.0,30.52,57.62,29250000.0,4.325,10.35,30940000.0
2006-04-27 00:52:34,1146070354.0,amzn,35.74000200000001,75.15,102.894806,16.23,14920000000.0,14440000000.0,42.46,42.11,2.97,1.75,60.15,1.7,24.347,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.33,42.0,6385290.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2006-02-23 09:44:33,1140659073.0,amzn,37.900002,7.6,100.962021,14.65,16050000000.0,15660000000.0,45.93,45.55,3.27,1.89,65.52,1.84,26.407,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,N/A,42.58,44.25,7026840.0,414470000.0,310520000.0,25.44,66.6,34800000.0,5.9,11.1,37940000.0
2006-04-12 04:41:14,1144788074.0,amzn,36.130001,16.99,101.20649,14.32,15030000000.0,14780000000.0,42.78,41.93,3.05,1.8,61.95,1.74,24.923,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.77,42.6,6453840.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2006-08-23 07:39:00,1156289940.0,amzn,28.139999,174.7,102.347893,14.99,11890000000.0,11690000000.0,40.07,40.53,3.37,1.28,30.8,1.26,21.177,3.26,4.4,8.74,189.34,9250000000.0,22.27,22.0,2040000000.0,552000000.0,302000000.0,0.71,-57.7,1420000000.0,3.387,1320000000.0,3.457,1.53,0.921,610000000.0,-32380000.000000004,2.85,30.57,34.57,7852940.0,418940000.0,313200000.0,25.22,74.0,36520000.0,7.6,11.6,36870000.0
2006-11-29 13:23:14,1164777794.0,amzn,40.630001,119.42,111.282646,6.74,16860000000.0,16940000000.000002,59.56,58.46,4.31,1.74,85.79,1.75,29.871,3.01,3.97,7.89,289.11,9700000000.0,23.294,24.2,2040000000.0,567000000.0,292000000.0,0.69,-36.7,1220000000.0,2.959,1300000000.0,6.633,1.309,0.477,588000000.0,-65379999.99999999,3.23,37.61,33.58,7981860.0,411920000.0,307950000.0,25.65,77.0,44280000.0,6.3,14.4,43600000.0
2006-02-19 10:32:08,1140316328.0,amzn,39.189999,2.91,100.750832,15.23,16239999999.999998,15760000000.0,46.49,46.11,3.27,1.91,66.24,1.86,26.584,4.23,5.56,8.5,3544.63,8490000000.0,20.607,17.2,1600000000.0,593000000.0,333000000.0,0.84,-42.6,2000000000.0,4.825,1520000000.0,6.183,1.518,0.591,733000000.0,37680000.0,N/A,43.1,44.39,8129230.0,414470000.0,308700000.0,25.44,66.6,34800000.0,5.9,11.1,37940000.0
2012-07-15 18:35:49,1342348549.0,amzn,218.389999,40.38,121.285904,26.64,98390000000.0,92680000000.0,180.34,84.98,5.44,1.89,13.33,1.8,51.06,1.09,1.42,2.46,7.66,51400000000.0,113.35,33.8,10790000000.0,1820000000.0,560000000.0,1.21,-35.3,5720000000.0,12.69,0.0,N/A,1.16,16.16,3050000000.0,1180000000.0,0.77,219.48,200.07,3993430.0,450520000.0,361910000.0,19.64,66.5,8150000.0,2.5,2.2,9070000.0
2006-02-25 08:49:02,1140828542.0,amzn,38.349998,6.34,101.220146,14.36,15990000000.0,15500000000.0,45.49,45.12,3.16,1.86,64.13,1.83,26.147,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,N/A,42.05,44.17,6906410.0,416920000.0,310520000.0,25.44,66.6,34800000.0,5.9,11.1,37940000.0
2008-12-18 07:28:53,1229556533.0,amzn,52.080002,146.7,73.590073,27.31,22810000000.0,20920000000.0,36.47,35.93,1.57,1.24,8.94,1.15,19.732,3.46,4.34,8.8,38.14,18140000000.0,43.204,30.7,3350000000.0,1060000000.0,627000000.0,1.46,47.5,2320000000.0,5.419,435000000.0,0.172,1.409,5.89,1270000000.0,602880000.0,1.9,47.21,66.88,12413600.0,428830000.0,323400000.0,34.19,63.6,36330000.0,2.5,11.1,35640000.0
2006-12-25 17:22:55,1167038575.0,amzn,40.240002,126.17,112.125717,7.98,16579999999.999998,16660000000.0,58.57,57.49,4.09,1.69,83.63,1.72,29.377,3.01,3.97,7.89,289.11,9700000000.0,23.294,24.2,2040000000.0,567000000.0,292000000.0,0.69,-36.7,1220000000.0,2.959,1300000000.0,6.633,1.309,0.477,588000000.0,-65379999.99999999,3.24,39.96,34.25,7680640.0,411920000.0,307950000.0,25.65,76.9,42790000.0,5.0,13.9,44280000.0
2013-02-06 13:03:37,1360127017.0,amzn,262.220001,35.23,136.7379,19.78,121320000000.0,114250000000.0,N/A,73.32,4.32,1.99,14.79,1.87,45.56,-0.06,1.11,1.46,-0.49,61090000000.0,134.86,22.0,15120000000.0,2510000000.0,-39000000.0,-0.09,-44.6,11450000000.0,25.19,4380000000.0,53.53,1.12,18.04,4179999999.9999995,1190000000.0,0.88,264.13,248.05,3500590.0,454550000.0,366000000.0,19.56,67.4,7160000.0,2.4,2.0,7330000.0
2006-04-10 01:57:57,1144605477.0,amzn,36.610001,14.34,101.881805,13.52,15460000000.0,14980000000.0,44.0,43.13,3.09,1.89,65.16,1.76,25.261,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.93,42.68,6569330.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2006-04-15 15:48:17,1145087297.0,amzn,36.619999,15.81,101.072968,14.99,15270000000.0,14780000000.0,43.44,42.58,3.01,1.77,61.13,1.74,24.93,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.71,42.52,6330910.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2005-04-23 21:39:55,1114263595.0,amzn,33.040001000000004,9.05,89.177261,15.49,13570000000.0,13650000000.0,23.84,25.61,1.51,2.0,N/A,1.97,26.44,8.5,6.36,24.37,N/A,6920000000.0,16.294,N/A,1600000000.0,516150000.0,588450000.0,1.39,N/A,1780000000.0,4.33,1860000000.0,N/A,1.567,-0.555,N/A,N/A,2.693,34.58,38.76,7315863.0,410690000.0,304400000.0,25.88,62.27,31830000.0,5.15,10.46,29410000.0
2012-03-30 00:18:24,1333037904.0,amzn,202.509995,31.59,125.158249,13.74,93110000000.0,83780000000.0,149.35,77.21,5.19,1.9,11.8,1.74,49.02,1.31,1.79,2.44,8.63,48080000000.0,106.13,34.6,10790000000.0,1710000000.0,631000000.0,1.37,-57.5,9580000000.0,21.04,1810000000.0,23.33,1.17,17.05,3900000000.0,1530000000.0,0.72,186.04,199.06,6006970.0,455070000.0,366310000.0,19.47,68.8,11090000.0,2.1,N/A,10870000.0
2005-02-23 04:40:38,1109104838.0,amzn,34.139999,11.01,91.810555,9.97,14230000000.0,14550000000.0,25.05,26.3,1.57,2.09,N/A,2.1,28.18,8.5,6.36,24.37,N/A,6920000000.0,16.294,N/A,1260000000.0,516150000.0,588450000.0,1.39,N/A,1780000000.0,4.34,1860000000.0,N/A,1.567,-0.555,N/A,N/A,2.488,40.19,41.6,9280818.0,409710000.0,299700000.0,26.85,62.6,26980000.0,2.646,9.0,29110000.0
2005-04-03 16:48:09,1112518089.0,amzn,34.009998,6.26,90.612473,12.43,13960000000.0,14040000000.0,24.54,26.57,1.6,2.03,N/A,2.03,27.21,8.5,6.36,24.37,N/A,6920000000.0,16.294,N/A,1600000000.0,516150000.0,588450000.0,1.39,N/A,1780000000.0,4.33,1860000000.0,N/A,1.567,-0.555,N/A,N/A,2.464,36.44,40.06,8281681.0,410570000.0,300300000.0,26.86,62.59,31830000.0,5.15,10.6,29410000.0
2006-02-07 03:23:43,1139253823.0,amzn,37.52,3.89,98.146248,17.86,15730000000.0,15990000000.0,31.94,39.95,3.53,1.97,2737.86,1.99,25.801,6.29,5.67,13.01,N/A,8050000000.000001,19.624,27.0,1600000000.0,619850000.0,480450000.0,1.19,-44.4,1420000000.0,3.424,1530000000.0,254.167,1.615,0.014,660560000.0,-24730000.0,N/A,45.55,44.6,8267520.0,414470000.0,308700000.0,25.53,66.6,34800000.0,5.9,11.3,37940000.0
2007-01-06 06:48:17,1168037297.0,amzn,38.369999,131.4,111.958488,2.4,15810000000.0,15890000000.0,55.85,54.81,4.11,1.65,81.55,1.64,24.291,3.01,3.97,9.67,289.11,9700000000.0,23.294,24.2,2040000000.0,654000000.0,292000000.0,0.69,-36.7,1220000000.0,2.959,1300000000.0,6.633,1.309,0.477,588000000.0,-11000000.0,3.75,40.02,34.54,7631070.0,411920000.0,307950000.0,25.65,76.8,42780000.0,6.0,13.9,42790000.0
2012-09-23 17:28:25,1348392505.0,amzn,257.470001,20.98,131.023331,19.04,116390000000.0,111420000000.0,313.61,109.56,9.81,2.17,15.71,2.05,57.46,0.69,1.17,2.04,4.94,54330000000.0,119.93,29.5,10790000000.0,1940000000.0,377000000.0,0.82,-96.3,4970000000.0,10.99,0.0,N/A,1.08,16.6,3220000000.0,1510000000.0,0.86,246.43,219.96,3171050.0,452060000.0,363430000.0,19.64,66.5,8710000.0,3.3,2.4,8080000.0
2012-10-12 08:17:27,1350001047.0,amzn,242.360001,28.28,128.34660300000002,21.76,110400000000.0,105430000000.0,297.47,102.61,9.37,2.03,14.71,1.94,54.38,0.69,1.17,2.04,4.94,54330000000.0,119.93,29.5,10790000000.0,1940000000.0,377000000.0,0.82,-96.3,4970000000.0,10.99,0.0,N/A,1.08,16.6,3220000000.0,1510000000.0,0.82,252.98,226.61,3224590.0,452060000.0,363430000.0,19.56,67.4,8540000.0,2.6,2.4,8690000.0
2006-07-05 01:58:44,1152035924.0,amzn,37.110001,85.21,100.226173,21.96,16129999999.999998,16050000000.0,49.63,45.42,3.34,1.82,49.78,1.81,27.351,3.74,5.21,10.39,409.88,8870000000.0,21.431,19.8,2040000000.0,587000000.0,332000000.0,0.78,-34.6,1330000000.0,3.192,1250000000.0,3.873,1.554,0.777,724000000.0,-39630000.0,2.87,34.94,38.46,5784500.0,417870000.0,312400000.0,25.28,73.5,36870000.0,5.7,11.8,34440000.0
2008-01-23 23:19:22,1201101562.0,amzn,73.970001,-32.49,108.604774,-36.69,30710000000.0,31950000000.0,85.42,45.38,3.0,2.48,42.79,2.43,38.818,2.78,4.42,9.21,76.49,13150000000.0,31.896,41.4,2460000000.0,823000000.0,366000000.0,0.87,321.1,1910000000.0,4.598,1270000000.0,1.673,1.476,1.834,1000000000.0,488000000.0,3.02,88.86,84.59,9553620.0,415180000.0,309420000.0,30.69,71.7,31370000.0,4.7,10.1,33299999.999999996
2013-09-05 21:27:13,1378387633.0,amzn,294.100006,17.78,151.59141499999996,23.56,134370000000.0,125320000000.0,N/A,105.04,9.4,2.01,15.37,1.88,42.86,-0.15,0.95,1.58,-1.24,66849999999.99999,147.08,22.4,15120000000.0,2920000000.0,-101000000.0,-0.23,N/A,7460000000.0,16.34,3040000000.0,34.83,1.11,19.11,4530000000.0,1480000000.0,0.78,295.27,275.68,2665470.0,456880000.0,369320000.0,19.2,68.1,6360000.0,2.3,1.7,7520000.0
2006-03-02 04:39:19,1141245559.0,amzn,36.880001,2.2,101.181046,9.18,15480000000.0,15130000000.0,44.03,43.67,3.12,1.84,63.35,1.78,25.507,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,N/A,41.19,43.98,6837740.0,416920000.0,310520000.0,25.38,66.6,34800000.0,5.9,11.1,37940000.0
2006-09-03 04:44:17,1157229857.0,amzn,31.76,151.61,103.657234,14.37,13310000000.0,N/A,N/A,45.37,3.32,1.4,33.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2040000000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.921,N/A,N/A,N/A,29.23,34.13,7720160.0,418940000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2006-02-21 13:18:40,1140499120.0,amzn,38.290001,7.76,100.500557,15.71,16239999999.999998,15760000000.0,46.49,46.11,3.27,1.91,66.31,1.86,26.584,4.23,5.56,8.5,3544.63,8490000000.0,20.607,17.2,1600000000.0,593000000.0,333000000.0,0.84,-42.6,2000000000.0,4.825,1520000000.0,6.183,1.518,0.591,733000000.0,37680000.0,N/A,43.1,44.39,8129230.0,414470000.0,308700000.0,25.44,66.6,34800000.0,5.9,11.1,37940000.0
2003-10-03 18:48:40,1065178120.0,amzn,52.889999,-23.48,77.60674300000002,11.7,21050000000.0,20980000000.0,N/A,58.93,3.58,4.46,N/A,4.7,143.81,-1.89,3.18,-5.12,N/A,3930000000.0,11.378,N/A,992620000.0,145880000.0,-85860000.0,N/A,N/A,988770000.0,2.49,2080000000.0,N/A,1.626,-3.14,N/A,N/A,2.63,44.51,32.0,9035227.0,396990000.0,275900000.0,30.5,62.13,43160000.0,5.126,15.64,43480000.0
2013-05-08 15:04:22,1367996662.0,amzn,258.679993,11.46,148.412949,17.22,117760000000.0,112620000000.0,N/A,79.35,5.06,1.83,13.91,1.76,41.56,-0.14,1.04,1.71,-1.11,63980000000.0,141.08,21.9,15120000000.0,2710000000.0,-87000000.0,-0.19,-36.9,7900000000.0,17.34,3040000000.0,36.05,1.14,18.53,4250000000.0,1450000000.0,0.82,260.94,256.65,3291950.0,455240000.0,367670000.0,19.23,67.9,6530000.0,2.3,1.8,7130000.0
2006-07-06 00:02:41,1152115361.0,amzn,36.799999,87.42,100.517975,22.25,15510000000.0,16050000000.0,47.7,43.66,3.34,1.82,49.69,1.81,27.351,3.74,5.21,10.39,409.88,8870000000.0,21.431,19.8,2040000000.0,587000000.0,332000000.0,0.78,-34.6,1330000000.0,3.192,1250000000.0,3.873,1.554,0.777,724000000.0,-39630000.0,2.87,34.94,38.46,5784500.0,417870000.0,312400000.0,25.28,73.5,36870000.0,5.7,11.8,34440000.0
2011-09-02 09:34:35,1314927275.0,amzn,210.0,18.22,103.102608,22.32,96480000000.0,90120000000.0,93.75,65.4,3.92,2.4,12.43,2.24,49.33,2.58,3.14,5.21,15.24,40280000000.0,89.5,51.0,7640000000.0,1830000000.0,1040000000.0,2.27,-7.7,6360000000.0,14.0,0.0,N/A,1.4,17.1,3180000000.0,1030000000.0,0.9,205.44,191.87,5285660.0,453940000.0,365180000.0,20.28,67.5,8380000.000000001,1.3,N/A,6880000.0
2004-12-04 17:35:28,1102152928.0,amzn,40.09,22.37,91.225891,8.19,16360000000.0,16960000000.0,54.03,33.13,2.06,2.59,N/A,2.68,40.35,4.98,6.57,16.34,N/A,6330000000.0,14.892,N/A,1260000000.0,420240000.0,314920000.0,0.742,N/A,1180000000.0,2.9,1780000000.0,N/A,1.611,-1.77,N/A,N/A,2.389,38.71,42.66,9585772.0,408050000.0,283600000.0,30.5,61.29,29640000.0,2.876,10.45,28970000.0
2006-04-24 14:57:02,1145861822.0,amzn,35.79000100000001,25.03,102.80056,15.24,14900000000.0,14540000000.0,42.41,42.06,2.99,1.77,60.96,1.71,24.516,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.43,42.23,6185810.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2012-01-01 09:16:25,1325380585.0,amzn,173.100006,44.93,111.063309,15.99,78720000000.0,72390000000.0,91.25,86.55,5.72,1.81,10.19,1.66,41.39,2.0,2.47,4.05,12.29,43590000000.0,96.55,43.9,7640000000.0,1750000000.0,870000000.0,1.9,-72.7,6330000000.0,13.91,0.0,N/A,1.33,17.07,3120000000.0,1160000000.0,0.38,189.95,207.42,6686860.0,454750000.0,366000000.0,20.28,67.5,8830000.0,1.2,2.4,9540000.0
2004-10-13 06:58:54,1097621934.0,amzn,39.98,6.6,85.075638,7.39,16360000000.0,16980000000.0,61.78,29.57,1.35,2.72,N/A,2.83,43.85,4.61,6.44,15.15,N/A,6000000000.0,14.136,N/A,1260000000.0,387180000.0,276330000.0,0.651,N/A,1150000000.0,2.83,1770000000.0,N/A,1.704,-1.945,N/A,N/A,2.282,39.44,45.06,8788863.0,406860000.0,282700000.0,30.52,62.44,26500000.0,3.413,9.37,24440000.0
2011-10-05 01:25:54,1317749154.0,amzn,219.5,18.67,100.619759,30.45,96460000000.0,89870000000.0,93.74,66.41,4.08,2.39,12.39,2.23,49.19,2.58,3.14,5.21,15.24,40280000000.0,89.5,51.0,7640000000.0,1830000000.0,1040000000.0,2.27,-7.7,6360000000.0,14.0,0.0,N/A,1.4,17.1,3180000000.0,1030000000.0,0.85,212.76,199.81,6199290.0,453940000.0,365180000.0,20.28,67.5,12160000.0,2.2,N/A,10180000.0
2006-08-22 12:09:59,1156219799.0,amzn,28.370001,176.7,102.631844,14.77,11780000000.0,11690000000.0,39.73,40.19,3.37,1.27,30.54,1.26,21.177,3.26,4.4,8.74,189.34,9250000000.0,22.27,22.0,2040000000.0,552000000.0,302000000.0,0.71,-57.7,1420000000.0,3.387,1320000000.0,3.457,1.53,0.921,610000000.0,-32380000.000000004,2.85,30.63,34.67,7903970.0,418940000.0,313200000.0,25.22,74.0,36520000.0,7.6,11.6,36870000.0
2012-02-02 11:19:55,1328152795.0,amzn,181.720001,45.83,117.417366,16.52,81610000000.0,75280000000.0,94.6,62.97,4.18,1.87,10.51,1.73,43.04,2.0,2.47,4.05,12.29,43590000000.0,96.55,43.9,7640000000.0,1750000000.0,870000000.0,1.9,-72.7,6330000000.0,13.91,0.0,N/A,1.33,17.07,3120000000.0,1160000000.0,0.55,182.19,204.84,6218650.0,454750000.0,366000000.0,19.47,68.8,8470000.0,1.5,2.3,7340000.0
2008-10-27 10:05:36,1225073136.0,amzn,49.580002,146.21,69.18899499999999,30.05,21000000000.0,19110000000.0,33.58,30.04,1.33,1.16,8.31,1.05,18.033,3.46,4.34,8.8,38.14,18140000000.0,43.204,30.7,3350000000.0,1060000000.0,627000000.0,1.46,47.5,2320000000.0,5.417,435000000.0,0.172,1.409,5.89,1270000000.0,602880000.0,2.18,66.31,74.84,10339400.0,429000000.0,323590000.0,29.32,67.8,24550000.0,2.6,7.5,28000000.0
2009-09-18 11:21:06,1253244066.0,amzn,90.279999,64.29,90.236214,7.49,39050000000.0,35950000000.0,59.62,41.87,2.44,1.9,12.0,1.75,38.123,3.23,3.78,6.93,24.17,20510000000.0,47.862,14.5,4269999999.9999995,943000000.0,663000000.0,1.52,-10.1,3210000000.0,7.439,109000000.0,N/A,1.459,7.537,1880000000.0,1070000000.0000001,1.17,83.79,79.64,6735580.0,431810000.0,332190000.0,23.04,70.8,20800000.0,4.0,6.2,20800000.0
2006-06-15 23:16:47,1150384607.0,amzn,34.959999,107.09,99.039108,24.14,14610000000.0,13990000000.0,44.94,41.13,2.9,1.59,43.35,1.58,23.841,3.74,5.21,10.39,409.88,8870000000.0,21.431,19.8,2040000000.0,587000000.0,332000000.0,0.78,-34.6,1330000000.0,3.192,1250000000.0,3.873,1.554,0.777,724000000.0,-39630000.0,2.93,34.21,39.62,5762620.0,417870000.0,312400000.0,25.28,72.9,34440000.0,6.5,11.0,30530000.0
2006-04-17 15:02:00,1145257320.0,amzn,35.27,27.79,101.033691,16.44,15010000000.0,14780000000.0,42.72,41.87,3.05,1.8,61.96,1.74,24.93,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.71,42.52,6330910.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2006-04-27 23:55:15,1146153315.0,amzn,35.74000200000001,75.15,102.894806,16.23,14900000000.0,14440000000.0,42.4,41.56,2.95,1.76,60.56,1.7,24.347,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.33,42.0,6385290.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2006-07-20 00:11:22,1153325482.0,amzn,34.18,109.57,98.459358,25.23,14410000000.0,13990000000.0,44.32,41.05,2.97,1.58,43.1,1.58,23.834,3.74,5.21,10.39,409.88,8870000000.0,21.431,19.8,2040000000.0,587000000.0,332000000.0,0.78,-34.6,1330000000.0,3.192,1250000000.0,3.873,1.554,0.777,724000000.0,-39630000.0,2.87,35.25,37.45,5866330.0,417870000.0,312400000.0,25.28,73.5,36870000.0,5.7,11.8,34440000.0
2006-12-15 07:54:15,1166140455.0,amzn,40.009998,122.64,113.39238,4.75,16070000000.0,16149999999.999998,56.8,55.74,3.9,1.63,80.71,1.67,28.491,3.01,3.97,7.89,289.11,9700000000.0,23.294,24.2,2040000000.0,567000000.0,292000000.0,0.69,-36.7,1220000000.0,2.959,1300000000.0,6.633,1.309,0.477,588000000.0,-65379999.99999999,3.24,39.66,34.03,7829830.0,411920000.0,307950000.0,25.65,76.9,42790000.0,5.0,13.9,44280000.0
2006-04-12 16:23:51,1144830231.0,amzn,36.130001,16.99,101.20649,14.32,15140000000.0,14780000000.0,43.08,42.23,3.05,1.77,61.02,1.74,24.923,4.23,5.56,8.5,3505.26,8490000000.0,20.607,17.2,2040000000.0,593000000.0,333000000.0,0.84,-42.5,2000000000.0,4.797,1520000000.0,6.163,1.518,0.591,733000000.0,35500000.0,2.94,36.77,42.6,6453840.0,416920000.0,310520000.0,25.38,66.6,35080000.0,5.7,11.2,34720000.0
2006-12-10 09:38:13,1165714693.0,amzn,38.459999,141.86,112.035233,9.55,15840000000.0,15920000000.0,55.98,54.94,3.9,1.62,79.92,1.64,28.084,3.01,3.97,7.89,289.11,9700000000.0,23.294,24.2,2040000000.0,567000000.0,292000000.0,0.69,-36.7,1220000000.0,2.959,1300000000.0,6.633,1.309,0.477,588000000.0,-65379999.99999999,3.24,39.02,33.94,7870180.0,411920000.0,307950000.0,25.65,76.9,42790000.0,5.0,13.9,44280000.0
2011-11-18 21:59:56,1321624796.0,amzn,197.139999,14.25,107.267929,14.19,89650000000.0,86680000000.0,103.92,96.17,8.29,2.13,11.98,1.99,49.56,2.0,2.47,4.05,12.29,43590000000.0,96.55,43.9,7640000000.0,1750000000.0,870000000.0,1.9,-72.7,6330000000.0,13.91,0.0,N/A,1.33,17.07,3120000000.0,640500000.0,0.55,222.01,209.3,6717180.0,454750000.0,366000000.0,20.28,67.5,11040000.0,1.5,3.0,11250000.0
