Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,WLP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ATVI,0,0,0,0,57010000000.0,60100000000.0,113.81,24.6,1.97,7.84,5.51,8.27,26.81,6.96,21.15,5.53,5.05,7270000000.0,9.59,0.6,4520000000.0,2240000000.0,506000000.0,0.66,65.4,4970000000.0,6.52,4390000000.0,42.47,2.98,13.57,2080000000.0,2180000000.0,1.05,77.55,73.5,6340000.0,762410000.0,753640000.0,6.0,89.79,22420000.0,3.26,3.42,13790000.0
0,0,AIV,0,0,0,0,7360000000.0,11430000000.0,19.04,163.93,6.94,7.39,4.67,11.47,19.34,37.42,21.59,2.11,24.65,996500000.0,6.37,1.6,637820000.0,590800000.0,363870000.0,2.33,-72.1,46700000.0,0.3,4260000000.0,242.65,0.59,9.47,402260000.0,-22260000.0,0.71,43.93,42.03,1280000.0,157350000.0,155780000.0,0.98,101.58,3580000.0,4.23,3.27,3270000.0
0,0,BWA,0,0,0,0,8260000000.0,10730000000.0,15.55,8.36,1.17,0.79,2.09,1.02,6.16,5.11,12.53,8.61,15.07,10480000000.0,50.05,12.7,2120000000.0,1740000000.0,535600000.0,2.54,28.2,361900000.0,1.73,2170000000.0,53.6,1.59,18.96,1090000000.0,508580000.0,2.02,43.94,47.19,2040000.0,208870000.0,207300000.0,0.58,95.63,4910000.0,2.81,2.61,4560000.0
0,0,TAP,0,0,0,0,13430000000.0,23650000000.0,8.54,12.34,1.73,1.23,0.99,2.17,9.7,14.5,14.82,3.32,12.25,10880000000.0,50.44,-0.2,4800000000.0,2440000000.0,1580000000.0,7.28,28.6,792900000.0,3.67,10870000000.0,78.76,0.66,62.91,2350000000.0,1350000000.0,0.77,64.31,66.39,2220000.0,195620000.0,180880000.0,11.75,86.63,5110000.0,3.46,3.05,3940000.0
0,0,DD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GES,0,0,0,0,1680000000.0,1570000000.0,1039.0,15.62,4.45,0.67,1.98,0.63,9.11,0.1,4.26,4.22,0.67,2510000000.0,31.03,13.7,828850000.0,172850000.0,1730000.0,0.02,67.8,219060000.0,2.7,40450000.0,4.64,2.24,10.51,136380000.0,47200000.0,-0.21,22.62,22.71,81030000.0,81030000.0,56410000.0,30.57,73.02,5440000.0,4.42,12.38,4630000.0
0,0,OMC,0,0,0,0,15830000000.0,20000000000.0,14.24,12.21,1.83,1.03,6.82,1.3,8.5,7.45,13.5,5.85,41.9,15390000000.0,66.92,1.8,2790000000.0,2350000000.0,1150000000.0,4.96,10.8,1920000000.0,8.55,4970000000.0,163.47,0.89,10.35,1780000000.0,1400000000.0,0.79,69.47,71.93,2350000.0,224370000.0,223000000.0,0.82,109.09,22450000.0,13.34,9.95,23170000.0
0,0,ZION,0,0,0,0,10050000000.0,13400000000.0,16.01,12.46,1.31,3.68,1.43,4.9,,26.29,41.57,1.09,9.36,2740000000.0,13.83,4.3,2580000000.0,,681000000.0,3.23,17.3,1960000000.0,10.08,4610000000.0,,,36.11,790000000.0,,1.53,52.3,53.8,2040000.0,194400000.0,191480000.0,1.82,97.07,25360000.0,16.15,14.88,25150000.0
0,0,DUK,0,0,0,0,59010000000.0,113730000000.0,20.96,16.67,4.17,2.49,1.39,4.8,11.1,11.73,24.93,2.68,6.66,23670000000.0,33.77,1.5,11100000000.0,10250000000.0,2780000000.0,3.95,-27.1,306000000.0,0.43,56040000000.0,131.82,0.66,59.7,7140000000.0,-1390000000.0,-0.07,80.93,78.91,3560000.0,712360000.0,711760000.0,0.07,60.46,11190000.0,3.5,1.6,10920000.0
0,0,NILE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMZN,0,0,0,0,881310000000.0,928090000000.0,143.1,71.31,1.9,4.23,25.15,4.46,44.99,3.02,3.55,4.16,21.56,208130000000.0,430.45,39.3,65930000000.00001,20630000000.0,6270000000.0,12.627,1186.3,27050000000.0,55.46,45790000000.0,130.84,1.07,71.86,21860000000.0,11020000000.0,1.81,1951.0863,1735.3146,4840000.0,487740000.0,408480000.0,16.24,58.42,5040000.0,1.08,1.54,4820000.0
0,0,ETFC,0,0,0,0,13380000000.0,17530000000.0,18.48,12.72,0.64,4.87,2.19,6.38,,28.12,46.13,1.26,11.38,2750000000.0,10.25,7.8,2290000000.0,,749000000.0,2.79,29.5,1360000000.0,5.14,4300000000.0,62.25,1.22,23.56,2000000000.0,,1.21,55.35,59.74,2690000.0,259620000.0,263320000.0,0.27,95.75,4470000.0,1.76,1.9,4040000.0
0,0,MU,0,0,0,0,49150000000.0,48620000000.0,3.68,4.3,0.16,1.62,1.52,1.6,2.47,46.51,49.43,23.86,53.72,30390000000.0,26.38,37.5,17890000000.0,19650000000.0,14140000000.0,11.51,82.6,6800000000.0,5.87,4640000000.0,13.98,2.79,27.86,,,0.92,46.5577,51.8816,35650000.0,1160000000.0,1110000000.0,4.37,77.33,57870000.0,1.45,5.02,51720000.0
0,0,TJX,0,0,0,0,67910000000.0,67830000000.0,23.47,20.25,1.94,1.8,13.03,1.8,13.64,7.88,11.12,19.41,60.91,37740000000.0,60.06,11.6,10360000000.0,4970000000.0,2970000000.0,4.68,33.8,2870000000.0,4.63,2230000000.0,42.7,1.64,8.42,3480000000.0,1870000000.0,0.57,109.69,95.59,3370000.0,618760000.0,620250000.0,0.08,92.18,6020000.0,1.45,0.96,7160000.0
0,0,EFX,0,0,0,0,14850000000.0,17920000000.0,29.66,19.58,5.26,4.35,4.61,5.25,18.24,14.77,19.85,5.98,16.19,3420000000.0,28.42,2.4,,982800000.0,504400000.0,4.16,-12.5,327400000.0,2.72,2630000000.0,80.26,1.4,26.77,841700000.0,566150000.0,1.02,133.11,124.42,120410000.0,120410000.0,119630000.0,0.81,93.14,2540000.0,3.45,2.68,3010000.0
0,0,FITB,0,0,0,0,18970000000.0,34510000000.0,7.49,10.47,1.89,2.57,1.3,4.68,,38.17,47.2,2.0,17.2,7370000000.0,10.54,21.3,6600000000.0,,2710000000.0,3.8,59.7,3280000000.0,4.91,17540000000.0,,,21.97,2140000000.0000002,,1.31,29.06,30.48,5430000.0,666340000.0,666900000.0,0.15,86.39,18640000.0,4.28,3.04,19230000.0
0,0,AON,0,0,0,0,37320000000.0,43860000000.0,48.01,16.79,1.47,3.42,8.22,4.02,19.32,7.41,17.71,4.43,17.19,10900000000.0,43.55,8.2,4210000000.0,2270000000.0,834000000.0,3.2,-93.8,561000000.0,2.31,6610000000.0,143.14,1.07,18.7,647000000.0,-597750000.0,0.64,151.26,144.09,242660000.0,242660000.0,237940000.0,1.13,89.01,2290000.0,3.05,0.94,1950000.0
0,0,JNJ,0,0,0,0,374810000000.0,387120000000.0,277.75,16.19,2.28,4.65,5.96,4.8,14.47,1.7,24.44,8.0,2.04,80680000000.0,30.07,10.6,51680000000.0,26760000000.0,1370000000.0,0.5,3.3,18140000000.0,6.76,32080000000.0,51.01,1.65,23.45,22060000000.0,17970000000.0,0.53,137.96,129.3,6100000.0,2680000000.0,2670000000.0,0.07,68.78,14580000.0,2.53,0.54,14030000.0
0,0,NEE,0,0,0,0,82310000000.0,116530000000.0,10.1,20.85,2.37,4.91,2.49,6.96,13.9,49.1,33.36,3.71,23.66,16750000000.0,35.61,-7.6,9800000000.0,8380000000.000001,8220000000.000001,17.282,0.3,478000000.0,1.01,32570000000.0,90.03,0.58,70.02,6100000000.0,-3180000000.0,-0.04,170.791,166.0,1690000.0,471600000.0,470540000.0,0.18,79.18,6710000.0,4.21,1.43,8820000.0
0,0,AVB,0,0,0,0,24990000000.0,31920000000.0,28.66,38.3,14.2,11.1,2.4,14.18,22.07,38.74,36.8,2.83,8.43,2250000000.0,16.34,7.2,1460000000.0,1450000000.0,869620000.0,6.31,54.1,101560000.0,0.74,7570000000.0,72.77,0.92,75.43,1310000000.0,1090000000.0,0.59,182.04,171.96,138220000.0,138220000.0,137370000.0,0.27,96.17,2220000.0,4.88,2.22,2220000.0
0,0,GWW,0,0,0,0,17970000000.0,21840000000.0,23.47,17.67,1.51,1.65,9.49,2.01,14.07,7.17,11.83,13.69,42.13,10900000000.0,192.71,9.4,4110000000.0000005,1550000000.0,775210000.0,13.64,142.0,312460000.0,5.57,2290000000.0,111.92,2.37,33.74,1080000000.0,784440000.0,0.79,355.75,321.52,56130000.0,56130000.0,45310000.0,17.24,80.78,3960000.0,7.51,8.95,4160000.0
0,0,JPM,0,0,0,0,380730000000.0,-56530000000.0,15.16,11.34,1.95,3.83,1.65,-0.57,,28.14,39.0,1.09,10.85,99480000000.0,28.62,11.2,93690000000.0,,26150000000.0,7.47,18.3,312.63,312.63,582790000000.0,,,68.86,16559999999.999998,,1.14,114.98,111.67,12440000.0,3360000000.0,3330000000.0,0.76,74.37,19310000.0,1.93,0.57,22540000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GLW,0,0,0,0,26710000000.0,33850000000.0,,16.16,2.09,2.55,2.3,3.23,11.98,-8.32,15.06,3.66,-5.45,10490000000.0,12.3,10.0,4030000000.0000005,2820000000.0,-971000000.0,-1.189,68.1,2020000000.0,2.5,5370000000.0,38.46,2.23,14.31,2570000000.0,203120000.0,1.24,34.459,30.233,4950000.0,810010000.0,807690000.0,0.29,72.88,17060000.0,4.05,2.01,22330000.0
0,0,UNH,0,0,0,0,257430000000.0,276620000000.0,22.27,18.57,1.38,1.2,5.33,1.29,15.28,5.55,7.64,6.97,24.53,213660000000.0,221.18,12.1,47010000000.0,18110000000.0,11860000000.0,12.01,27.9,21860000000.0,22.71,35060000000.0,66.62,0.71,50.2,17340000000.0,16270000000.0,0.75,266.15,250.08,2440000.0,962470000.0,956170000.0,1.62,88.19,5640000.0,2.37,0.59,6140000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,OXY,0,0,0,0,62880000000.0,71200000000.0,28.25,13.71,0.24,4.39,3.0,4.97,10.42,15.65,17.37,3.62,10.69,14340000000.0,18.73,33.4,6910000000.0,6830000000.0,2230000000.0,2.91,67.3,1360000000.0,1.78,10310000000.0,49.27,1.36,27.37,5410000000.0,-1110000000.0,0.65,79.74,80.0,4400000.0,764720000.0,762390000.0,0.32,83.96,8000000.0,1.98,1.05,8970000.0
0,0,NOK,0,0,0,0,29190000000.0,27360000000.0,,14.47,1.19,1.12,1.66,1.05,9.19,-4.57,4.66,1.61,-7.21,26080000000.0,4.66,-5.4,9590000000.0,2980000000.0,-1390000000.0,-0.21,,7110000000.0,1.27,4330000000.0,24.63,1.37,3.13,351820000.0,1210000000.0,0.29,5.5,5.71,12860000.0,5590000000.0,5550000000.0,0.0,6.78,25270000.0,2.96,,28720000.0
0,0,SRE,0,0,0,0,31930000000.0,61990000000.0,,19.24,2.41,2.86,2.25,5.55,16.33,-5.89,20.2,2.58,-3.38,11170000000.0,43.48,1.2,3820000000.0,3800000000.0,-658000000.0,-2.57,,258000000.0,0.94,26240000000.0,142.89,0.57,51.96,3360000000.0,-2850000000.0,0.29,115.89,112.63,1820000.0,273460000.0,272990000.0,0.13,92.72,23380000.0,14.78,9.96,22230000.0
0,0,MAT,0,0,0,0,4820000000.0,7700000000.0,,63.7,-1.59,1.02,7.27,1.63,-46.55,-30.43,-9.5,-4.99,-105.2,4720000000.0,13.71,-13.7,1840000000.0,-165330000.0,-1440000000.0,-4.18,,228610000.0,0.66,2930000000.0,441.01,1.87,1.93,-35130000.0,160320000.0,0.8,15.67,15.48,3410000.0,344150000.0,342680000.0,0.39,121.93,56310000.0,18.74,25.06,60510000.0
0,0,PX,0,0,0,0,45990000000.0,55730000000.0,33.27,21.64,2.22,3.85,7.63,4.67,14.28,11.68,22.42,8.4,22.71,11930000000.0,41.56,8.0,4980000000.0,3900000000.0,1390000000.0,4.81,18.2,479000000.0,1.67,8460000000.000001,129.3,0.96,20.96,3110000000.0,1600000000.0,1.07,160.38,157.57,1460000.0,287580000.0,287010000.0,0.31,88.21,5520000.0,4.96,1.93,6900000.0
0,0,PRU,0,0,0,0,43860000000.0,53590000000.0,6.05,8.09,0.97,0.69,0.91,0.85,6.37,11.98,13.06,0.63,15.78,63150000000.0,149.35,11.7,19870000000.0,8410000000.0,7470000000.0,17.36,-59.9,23900000000.0,57.32,33570000000.0,69.09,0.78,115.47,15410000000.0,17670000000.0,1.55,100.7,100.11,1900000.0,417710000.0,415990000.0,0.2,66.63,3900000.0,2.48,0.93,3630000.0
0,0,SLB,0,0,0,0,85280000000.0,102160000000.0,,25.04,0.81,2.65,2.34,3.17,14.77,-2.34,10.26,2.85,-1.94,32210000000.0,23.25,11.3,4139999999.9999995,6920000000.0,-755000000.0,-0.55,,3050000000.0,2.2,17600000000.0,47.7,1.12,26.36,5700000000.0,2840000000.0,0.9,62.22,66.27,7040000.0,1380000000.0,1380000000.0,0.08,80.45,17280000.0,2.34,1.24,18190000.0
0,0,PPL,0,0,0,0,22140000000.0,42710000000.0,15.27,12.66,3.03,2.86,1.91,5.51,9.91,18.08,40.81,4.77,12.88,7740000000.0,11.19,7.1,4370000000.0,4310000000.0,1400000000.0,2.016,76.4,852000000.0,1.22,22380000000.0,199.08,0.58,16.08,3000000000.0,-602370000.0,0.58,29.785,28.51,4470000.0,719570000.0,699370000.0,0.21,54.76,47500000.0,10.81,6.84,53000000.0
0,0,DVA,0,0,0,0,12300000000.0,22830000000.0,25.15,14.74,0.79,1.09,2.94,2.02,9.74,4.73,14.75,5.37,14.62,11300000000.0,62.63,7.0,3240000000.0,2340000000.0,698160000.0,2.931,110.5,393790000.0,2.36,9940000000.0,179.77,1.9,25.05,1680000000.0,-4670000000.0,1.56,70.65,68.878,1310000.0,166900000.0,124890000.0,2.23,91.86,6230000.0,3.99,4.59,6990000.0
0,0,EW,0,0,0,0,29750000000.0,31550000000.0,46.65,27.11,3.16,8.38,9.39,8.89,29.41,18.5,27.98,11.47,21.51,3550000000.0,16.86,12.1,2560000000.0,1070000000.0000001,656600000.0,3.05,51.9,1400000000.0,6.69,1190000000.0,37.71,2.28,15.12,966200000.0,440980000.0,0.53,150.08,143.83,1410000.0,209390000.0,207800000.0,3.94,0.0,2510000.0,2.4,1.34,2790000.0
0,0,FLS,0,0,0,0,6850000000.0,8060000000.000001,,24.7,0.99,1.8,4.22,2.12,19.25,-0.79,7.87,3.97,-1.54,3810000000.0,29.14,11.0,1130000000.0,418540000.0,-29910000.0,-0.23,-68.4,517440000.00000006,3.95,1520000000.0,92.89,2.25,12.42,207730000.0,201520000.0,1.42,53.7,46.3,1060000.0,130850000.0,130639999.99999999,0.41,108.9,7710000.0,7.11,8.61,9340000.0
0,0,RSG,0,0,0,0,23510000000.0,31680000000.0,17.74,22.01,1.7,2.33,3.0,3.15,11.35,13.51,16.54,4.96,17.55,10070000000.0,30.31,-0.4,3830000000.0,2790000000.0,1360000000.0,4.07,15.8,61300000.0,0.19,8260000000.0,105.23,0.69,24.1,2220000000.0,994300000.0,0.49,73.6337,69.868,1330000.0,325600000.0,216110000.0,0.14,97.46,4740000.0,3.83,2.15,6100000.0
0,0,PWR,0,0,0,0,4780000000.0,5580000000.0,16.02,10.07,0.51,0.47,1.3,0.55,8.08,3.1,4.48,4.53,8.85,10160000000.0,65.08,20.7,1240000000.0,690130000.0,314850000.0,2.0,16.5,120360000.0,0.81,856240000.0,23.18,1.82,24.67,553860000.0,223680000.0,0.48,33.96,34.43,1350000.0,148810000.0,147800000.0,0.62,88.95,3710000.0,3.1,2.77,3010000.0
0,0,TYC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CELG,0,0,0,0,60260000000.0,79250000000.0,23.82,8.06,0.5,4.27,17.55,5.61,15.66,19.81,32.11,8.89,47.12,14120000000.0,18.69,16.6,11710000000.0,5060000000.0,2800000000.0,3.6,-5.1,3420000000.0,4.86,21290000000.0,620.61,1.52,4.88,3680000000.0,3490000000.0,1.33,89.59,85.91,4800000.0,703360000.0,701490000.0,0.38,75.95,10790000.0,2.49,1.49,15810000.0
0,0,APC,0,0,0,0,35350000000.0,53160000000.0,87.84,16.56,2.0,2.98,3.89,4.49,11.09,3.6,2.18,0.38,4.51,11850000000.0,22.46,31.0,7500000000.0,4790000000.0,417000000.0,0.79,,2340000000.0,4.57,17510000000.0,152.32,0.85,17.75,4680000000.0,-836000000.0,1.84,65.25,67.51,4260000.0,512080000.00000006,510720000.0,0.33,88.57,10310000.0,2.34,2.01,12040000.0
0,0,PNR,0,0,0,0,7200000000.0,8199999999.999999,16.25,16.36,0.28,1.44,3.81,1.63,8.06,9.17,16.64,8.36,17.87,5010000000.0,27.88,3.5,1830000000.0,1020000000.0,607000000.0,2.53,-84.3,78700000.0,0.45,779900000.0,41.29,1.4,10.77,636800000.0,938570000.0,1.31,43.49,44.16,1540000.0,175400000.0,162430000.0,0.64,90.83,6000000.0,4.32,3.7,6880000.0
0,0,LLY,0,0,0,0,114430000000.0,123920000000.0,,19.85,1.87,4.79,10.23,5.19,16.8,-0.6,24.06,8.62,-1.11,23870000000.0,22.87,9.1,16800000000.0,7380000000.0,-143800000.0,-0.14,,6930000000.0,6.73,12290000000.0,105.76,1.4,11.22,5580000000.0,3080000000.0,0.52,107.03,91.63,3930000.0,997500000.0,903910000.0,0.2,79.0,11050000.0,3.45,1.14,14200000.0
0,0,AIZ,0,0,0,0,6670000000.0,7230000000.0,13.94,12.55,0.73,0.99,1.27,1.07,14.49,6.36,5.65,0.66,8.97,6730000000.0,123.11,14.4,707500000.0,498800000.0,423800000.0,7.66,-44.3,1600000000.0,25.42,2000000000.0,37.59,0.66,84.15,703000000.0,7050000000.0,0.44,104.81,100.06,62490000.0,62490000.0,54300000.0,0.88,96.01,2190000.0,3.38,4.74,2220000.0
0,0,BKS,0,0,0,0,529090000.00000006,673630000.0,,15.45,1.51,0.15,1.16,0.19,6.46,-3.66,0.63,0.77,-26.1,3600000000.0,49.61,-6.9,1110000000.0,104340000.0,-131830000.00000001,-1.82,,11560000.0,0.16,178700000.0,39.37,1.15,6.24,34680000.0,-82480000.0,0.81,5.61,5.66,1450000.0,72880000.0,59240000.0,25.36,69.23,10940000.0,9.05,21.57,8560000.0
0,0,MTB,0,0,0,0,24320000000.0,29160000000.0,17.45,12.12,0.89,4.32,1.7,5.18,,27.05,43.26,1.27,9.57,5630000000.0,37.88,6.2,5460000000.0,,1440000000.0,9.69,29.4,8189999999.999999,56.93,11910000000.0,,,99.45,1680000000.0,,0.95,172.87,176.12,143790000.0,143790000.0,130150000.0,6.31,82.54,2200000.0,2.88,1.49,2100000.0
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MKC,0,0,0,0,17920000000.0,22800000000.0,20.16,25.28,2.58,3.32,5.77,4.22,21.05,16.57,17.6,5.75,31.71,5400000000.0,41.15,13.5,2029999999.9999998,1080000000.0,895100000.0,6.747,60.4,73000000.0,0.55,4990000000.0,160.38,0.8,23.56,901300000.0,621440000.0,0.3,129.491,114.958,1050000.0,121770000.0,129130000.0,0.09,91.02,9080000.0,13.8,,10110000.0
0,0,CSCO,0,0,0,0,213480000000.0,196320000000.0,2335.0,14.28,1.78,4.33,4.99,3.98,13.32,0.22,25.9,6.69,0.2,49330000000.0,10.2,5.9,30680000000.0,14740000000.0,110000000.0,0.02,56.9,46550000000.0,10.18,25640000000.0,59.35,2.29,9.36,13670000000.0,10240000000.0,1.17,47.54,44.49,19820000.0,4570000000.0,4570000000.0,0.1,76.02,39130000.0,1.99,,41490000.0
0,0,PFE,0,0,0,0,265140000000.0,291260000000.0,12.08,14.59,1.99,4.98,3.8,5.47,13.56,42.35,28.72,5.73,35.08,53240000000.0,8.97,4.4,41960000000.0,21470000000.0,22550000000.0,3.744,26.0,13490000000.0,2.3,41030000000.0,58.51,1.16,11.9,17480000000.0,14590000000.0,0.84,43.0526,38.5216,19610000.0,5860000000.0,5860000000.0,0.04,72.66,50590000.0,2.73,0.85,52190000.0
0,0,S,0,0,0,0,25960000000.0,58480000000.0,3.54,212.67,,0.8,0.92,1.81,4.85,22.73,9.93,2.37,31.28,32369999999.999996,8.09,-0.4,19050000000.0,12070000000.0,7360000000.0,1.8,-14.6,8390000000.000001,2.06,40620000000.0,145.35,1.15,6.95,10570000000.0,-813000000.0,1.5,6.29,5.69,9740000.0,4070000000.0000005,612990000.0,0.18,17.83,101100000.0,11.38,18.2,112940000.0
0,0,AAPL,0,0,0,0,20.18,20.18,20.18,16.24,1.79,4.22,9.39,4.41,14.35,21.98,26.6,12.22,45.37,255270000000.0,50.63,17.3,88190000000.0,78530000000.0,56120000000.0,11.04,32.1,70970000000.0,14.69,114600000000.0,99.7,1.31,23.74,73030000000.0,41440000000.0,1.27,222.46,195.65,29030000.0,4830000000.0,4570000000.0,0.07,61.33,46820000.0,1.5,0.92,42160000.0
0,0,CNP,0,0,0,0,14180000000.0,19270000000.0,7.88,16.74,1.97,1.41,2.61,1.91,8.74,15.43,9.71,2.77,37.78,10080000000.0,23.37,2.0,2500000000.0,2200000000.0,1560000000.0,3.59,,982000000.0,2.28,8279999999.999999,177.35,0.95,10.82,1840000000.0,375620000.0,0.53,28.03,27.14,4770000.0,501190000.0,430700000.0,0.2,80.48,16329999.999999998,6.13,4.32,14290000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
0,0,KRFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GNW,0,0,0,0,2109999999.9999998,5330000000.0,2.76,3.75,0.73,0.26,0.16,0.65,5.8,9.32,10.83,0.53,5.8,8180000000.0,16.36,-2.9,1050000000.0,919500000.0,771000000.0,1.522,-5.9,3000000000.0,5.99,4460000000.0,30.23,1.5,25.77,1810000000.0,2500000000.0,2.12,4.379,3.954,2440000.0,500680000.0,499200000.0,0.34,66.19,5730000.0,2.98,1.29,5020000.0
0,0,MPC,0,0,0,0,56300000000.0,54950000000.0,9.89,10.45,0.33,0.76,2.48,0.74,8.35,5.42,6.03,5.74,22.78,73960000000.0,153.76,22.4,7960000000.0,6580000000.0,4010000000.0,8.239,118.4,5000000000.0,11.08,17270000000.0,87.11,1.6,32.8,6900000000.0,3040000000.0,1.53,83.29,77.91,5520000.0,690820000.0,448650000.0,58.34,0.0,33610000.0,7.52,7.16,30490000.0
0,0,CPB,0,0,0,0,11510000000.0,20870000000.0,44.53,14.67,-11.39,1.33,8.4,2.4,10.73,3.01,17.86,8.71,17.3,8680000000.0,28.85,33.4,2910000000.0,1940000000.0,261000000.0,0.86,-70.4,226000000.0,0.75,9890000000.0,720.61,0.64,4.56,1300000000.0,764750000.0,-0.04,39.4051,39.7817,3780000.0,300660000.0,157960000.0,27.02,61.34,31310000.0,9.61,17.82,31540000.0
0,0,VIAB,0,0,0,0,13340000000.0,22600000000.0,6.59,7.46,1.68,1.04,1.88,1.77,7.75,15.65,21.16,7.3,31.17,12780000000.0,31.74,-3.8,5970000000.0,2920000000.0,1980000000.0,4.96,-23.6,929000000.0,2.31,10090000000.0,137.89,1.69,17.38,2009999999.9999998,5730000000.0,1.28,31.21,29.89,3290000.0,353430000.0,362550000.0,0.38,93.8,10970000.0,3.33,3.12,10680000.0
0,0,PDCO,0,0,0,0,2280000000.0,3000000000.0,13.69,15.55,4.06,0.41,1.57,0.55,11.93,3.01,3.05,3.09,11.7,5500000000.0,59.59,2.5,1200000000.0,251140000.0,165670000.0,1.78,,91480000.0,0.99,855620000.0,59.13,1.79,15.6,430380000.0,395380000.0,1.45,24.12,23.11,2140000.0,93370000.0,80520000.0,13.1,103.61,16270000.0,6.06,22.54,16790000.0
0,0,CBS,0,0,0,0,21350000000.0,30400000000.0,15.19,9.7,0.62,1.49,9.87,2.12,9.77,10.21,20.17,8.39,57.11,14320000000.0,36.95,6.4,5250000000.0,3110000000.0,1370000000.0,3.73,589.7,252000000.0,0.67,9850000000.0,454.55,1.6,5.75,992000000.0,1910000000.0,0.8,55.24,53.78,3690000.0,338520000.0,334570000.0,6.95,0.0,9900000.0,3.08,,9600000.0
0,0,F,0,0,0,0,35630000000.0,164210000000.0,5.29,6.53,0.46,0.22,0.98,1.03,11.86,4.26,3.48,1.37,19.7,158660000000.0,39.92,-2.3,16579999999.999998,13840000000.0,6770000000.0,1.69,-47.9,25110000000.0,6.3,152840000000.0,417.97,1.21,9.14,16629999999.999998,-1340000000.0,0.74,9.48,10.65,41370000.0,3910000000.0,3910000000.0,23.8,7.61,118330000.0,3.18,3.02,109680000.0
0,0,SCG,0,0,0,0,5770000000.0,12570000000.0,,14.98,3.54,1.36,1.08,2.95,9.05,-5.5,21.54,3.02,-4.19,4260000000.0,29.77,-15.8,1840000000.0,1390000000.0,-234000000.0,-1.64,-93.4,238000000.0,1.67,7280000000.0,136.48,0.76,37.42,1000000000.0,-268850000.0,0.19,37.22,37.43,1300000.0,142620000.0,135320000.0,5.25,72.16,2970000.0,3.24,2.32,4000000.0
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DNR,0,0,0,0,2780000000.0,5600000000.0,13.33,7.42,0.41,2.11,3.02,4.25,15.15,14.96,11.88,2.18,28.15,1320000000.0,3.27,48.5,664950000.0,369570000.0,197020000.0,0.46,109.9,0.0,0.0,2800000000.0,316.27,0.43,2.04,435560000.0,126400000.0,4.83,5.65,4.42,11450000.0,450890000.0,427260000.0,1.31,88.17,59000000.0,5.65,19.51,54270000.0
0,0,MRO,0,0,0,0,18380000000.0,23830000000.0,,16.95,-0.21,3.37,1.52,4.36,7.97,-3.2,0.26,0.04,-1.43,5460000000.0,6.42,54.2,3580000000.0,2990000000.0,-175000000.0,-0.206,,1670000000.0,1.95,5500000000.0,45.31,1.51,14.21,2480000000.0,1210000000.0,3.12,21.721,20.348,10320000.0,854150000.0,850540000.0,0.26,83.1,12850000.0,1.36,1.68,12050000.0
0,0,WIN,0,0,0,0,191070000.0,10770000000.0,,-0.69,-0.01,0.03,,1.83,5.66,-36.52,6.59,2.06,,5890000000.0,156.68,-3.2,2790000000.0,1900000000.0,-2150000000.0,-57.212,,50100000.0,1.17,10630000000.0,,0.7,-32.94,1120000000.0,561450000.0,0.77,4.787,5.78,1010000.0,42940000.0,41440000.0,1.65,61.32,8000000.0,9.62,22.27,8630000.0
